,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
1083,SbGe2,cubic (F),0.3803997,5.882996454003544,5.882996454003544,5.882996454003544,90.0,90.0,90.0,203.60843220971836,Fd-3m,225,202,0.7462673783302307,0.2206876426935196,0.01975393295288086,hexagonal (P),0.18265185,5.818905467687714,5.818905467687714,9.2750618420403,90.0,90.0,120.0,271.9756662621868,191,194,164,0.5774915218353271,0.20972827076911926,0.1440495401620865
1084,Sn3S8,monoclinic (P),0.29036587,10.290781892893223,7.11990668813507,12.239138435901179,90.0,102.0587138522196,90.0,876.9666569806781,P2/c,14,10,0.5281218886375427,0.23716042935848236,0.07729078084230423,orthorhombic (P),0.21545711,8.384293562286524,9.110983667819626,9.124826603303516,90.0,90.0,90.0,697.0378549955165,62,58,60,0.5232279300689697,0.07309681177139282,0.06512334942817688
1085,SrGe2,orthorhombic (P),0.24361086,6.172954576637249,7.251198915630219,12.955625788480228,90.0,90.0,90.0,579.9109315709252,Pnma,74,59,0.681980550289154,0.17057572305202484,0.08101349323987961,tetragonal (I),0.23799352,4.779870204069191,4.779870204069191,12.92910687718397,90.0,90.0,90.0,295.39336271985326,141,107,139,0.8972892165184021,0.06980554759502411,0.021555136889219284
1086,RuGe2,cubic (P),0.25045902,4.654071788254814,4.654071788254814,4.654071788254814,90.0,90.0,90.0,100.80898307558853,P2_13,205,221,0.48983433842658997,0.27647098898887634,0.18422386050224304,orthorhombic (P),0.2337707,9.906231021217891,8.164663473447611,6.442077727351807,90.0,90.0,90.0,521.0419629597633,62,58,55,0.21095387637615204,0.19274619221687317,0.125534787774086
1087,Ba2Bi2,tetragonal (I),0.333368,4.900159496347346,4.900159496347346,18.607148341770262,90.0,90.0,90.0,446.7867163267641,I4/mmm,140,141,0.9067821502685547,0.04131485894322395,0.021721472963690758,orthorhombic (P),0.22597237,12.279954840929312,8.927268872754452,7.23030864253124,90.0,90.0,90.0,792.633131139846,62,52,55,0.8680004477500916,0.10939551889896393,0.0060857729986310005
1088,SnBi7,rhombohedral (P),0.604545,4.423953766494846,4.423953766494846,4.423953766494846,66.33420486683376,66.33420486683376,66.33420486683376,69.58917847761573,R-3m,160,148,0.9991787075996399,0.0006357968086376786,0.00012970964598935097,hexagonal (P),0.19957472,3.2278809266980013,3.2278809266980013,4.908003641052517,90.0,90.0,120.0,44.2864143701815,194,191,164,0.7186180353164673,0.1939622014760971,0.03533266857266426
1089,Ge2Cl2,orthorhombic (P),0.27443695,9.007869533250265,8.360113350877855,7.123555391210428,90.0,90.0,90.0,536.4522348485831,Pnma,61,19,0.2793961465358734,0.15612226724624634,0.14559702575206757,cubic (P),0.17313716,12.312481647657979,12.312481647657979,12.312481647657979,90.0,90.0,90.0,1866.5377960744545,205,218,198,0.7967082262039185,0.13786004483699799,0.03775150328874588
1090,CoSe4,cubic (P),0.26791164,5.964152757621863,5.964152757621863,5.964152757621863,90.0,90.0,90.0,212.1515822047164,Pa-3,200,218,0.9996834993362427,0.00021342570835258812,5.135917308507487e-05,monoclinic (P),0.17848608,7.778535932261428,6.5260021244938144,10.970482188611179,90.0,111.03599123949822,90.0,519.7777772337648,14,11,4,0.7002335786819458,0.11706142872571945,0.10917167365550995
1091,Re2S2,rhombohedral (P),0.19033177,7.456241526284385,7.456241526284385,7.456241526284385,84.3828174187244,84.3828174187244,84.3828174187244,408.92726133222476,R-3c,148,166,0.9918792843818665,0.0080966055393219,1.2864760719821788e-05,monoclinic (C),0.1272932,41.74647679750725,26.207500280185286,3.63553419435723,90.0,90.6663609732968,90.0,3977.2628128478173,15,12,9,1.0,0.0,0.0
1092,SbS,orthorhombic (P),0.3925711,10.08099443789319,4.693190870948623,11.435108605033523,90.0,90.0,90.0,541.0182135644776,Pnma,19,58,0.6647502779960632,0.07862278819084167,0.06476332992315292,monoclinic (P),0.24770674,11.885806328115713,10.518867975386911,11.86887963253878,90.0,103.13276430461873,90.0,1445.09950567734,14,11,4,0.7690141201019287,0.09280616044998169,0.0832865983247757
1093,Ga2P2,cubic (F),0.87365043,5.704493304268389,5.704493304268389,5.704493304268389,90.0,90.0,90.0,185.6313077030523,F-43m,219,226,0.9994019269943237,0.0005598519928753376,1.7277561710216105e-05,hexagonal (P),0.053088665,3.5960511467919143,3.5960511467919143,10.661336768296875,90.0,90.0,120.0,119.39716471379963,164,194,152,0.25667881965637207,0.19607163965702057,0.11041603237390518
1094,RuSe3,cubic (P),0.7052599,6.219188476686945,6.219188476686945,6.219188476686945,90.0,90.0,90.0,240.547670672749,Pa-3,200,218,0.9993677735328674,0.0003609518171288073,0.00013357096759136766,monoclinic (P),0.10262728,7.692024356677553,4.051576915966485,6.786727714648254,90.0,104.77495778839837,90.0,204.51370647205263,14,11,13,0.9568119645118713,0.01361863687634468,0.013571223244071007
1095,TaTe2,monoclinic (C),0.37888962,18.71418752073717,4.375839115238765,11.557688046854253,90.0,138.04821031434255,90.0,632.7148011845155,C2/m,15,8,0.8151410818099976,0.11348380893468857,0.02931370958685875,orthorhombic (P),0.22599173,6.307090270524302,14.476243760050647,7.8117904797053015,90.0,90.0,90.0,713.2397200350764,62,19,61,0.22476884722709656,0.12116605043411255,0.08438832312822342
1096,Sn8S4,orthorhombic (P),0.26359046,8.17094716313655,6.956190109721288,7.693140552266278,90.0,90.0,90.0,437.26781436297716,Pnma,55,58,0.8330535888671875,0.05668538436293602,0.05637497827410698,hexagonal (P),0.20913415,4.1534972288948975,4.1534972288948975,4.7587971788288215,90.0,90.0,120.0,71.09772057047161,191,164,169,0.4649457037448883,0.42190054059028625,0.023759696632623672
1097,ZnBi2O5,cubic (I),0.6207854,9.656966094143302,9.656966094143302,9.656966094143302,90.0,90.0,90.0,900.5796304848562,I23,220,229,0.9334552884101868,0.017601842060685158,0.01250121183693409,monoclinic (C),0.07793225,13.075866308943185,5.779635659141799,11.909413777038898,90.0,99.59179821613799,90.0,887.4563430902755,15,8,12,0.3683551549911499,0.17423032224178314,0.16457076370716095
1098,Te4Ge2,hexagonal (P),0.31750202,4.632955945367511,4.632955945367511,14.48171273665082,90.0,90.0,120.0,269.1949455230556,P-3m1,186,156,0.8054732084274292,0.06050325930118561,0.04902238771319389,rhombohedral (P),0.29223588,6.887244844615827,6.887244844615827,6.887244844615827,52.431478339419705,52.431478339419705,52.431478339419705,189.95202792783977,166,160,161,0.8680201172828674,0.12740325927734375,0.0016411725664511323
1099,Cu4S8,cubic (P),0.8477508,5.684674361760983,5.684674361760983,5.684674361760983,90.0,90.0,90.0,183.703222806936,Pa-3,218,198,0.9738025665283203,0.009319301694631577,0.007903620600700378,orthorhombic (P),0.038964596,8.386868465285916,7.021242671848341,7.662443935028157,90.0,90.0,90.0,451.2125029791598,62,19,61,0.4460693597793579,0.15805450081825256,0.12971600890159607
1100,V2Cl6,rhombohedral (P),0.18434954,7.71994714425237,7.71994714425237,7.71994714425237,53.28484947701723,53.28484947701723,53.28484947701723,274.1756624759874,R-3,166,167,0.6349881291389465,0.3306983411312103,0.015258291736245155,orthorhombic (P),0.17078969,11.431142157686464,8.004471251153563,6.2484821429185695,90.0,90.0,90.0,571.7376705060208,59,51,62,0.46638667583465576,0.148512065410614,0.12503039836883545
1101,As2P,rhombohedral (P),0.2512045,4.329389293311589,4.329389293311589,4.329389293311589,63.65040689831701,63.65040689831701,63.65040689831701,62.00689773805346,R-3m,160,161,0.8243569135665894,0.0898154228925705,0.024748625233769417,monoclinic (P),0.15773775,11.112456411016005,10.669827789824197,6.437258415689574,90.0,95.62549238436712,90.0,759.5769176037523,14,4,11,0.8892844915390015,0.04337373375892639,0.03618558123707771
1102,NdC3,tetragonal (I),0.9509326,3.804566491470953,3.804566491470953,5.526480473464104,90.0,90.0,90.0,79.99429163685193,I4/mmm,87,140,0.9949083924293518,0.0022675665095448494,0.0015904472675174475,cubic (F),0.012161641,5.301267373704226,5.301267373704226,5.301267373704226,90.0,90.0,90.0,148.9838271232449,225,202,203,0.9947279095649719,0.0020850449800491333,0.0012944103218615055
1103,NdPb2,tetragonal (I),0.42258778,4.483666758551322,4.483666758551322,20.42634193462981,90.0,90.0,90.0,410.6362180364681,I4_1/amd,140,139,0.8100700974464417,0.12016274780035019,0.032807204872369766,cubic (P),0.25571868,4.982195009350973,4.982195009350973,4.982195009350973,90.0,90.0,90.0,123.66937532220614,221,224,215,0.999505877494812,0.00013907818356528878,0.00011095694935647771
1104,ScBi2,orthorhombic (P),0.23592481,11.112827533566813,8.472300484153545,6.591168729376258,90.0,90.0,90.0,620.5665381622807,Pnnm,62,17,0.3501034379005432,0.2082597017288208,0.16624478995800018,monoclinic (C),0.20500353,13.706104973264262,4.872550897326336,10.83361528970074,90.0,113.16364138784772,90.0,665.1832853683559,12,15,8,0.9878701567649841,0.005974693689495325,0.003282140241935849
1105,CoTe2,hexagonal (P),0.392456,4.041091335095382,4.041091335095382,5.74052336331102,90.0,90.0,120.0,81.18568383011193,P-3m1,186,156,0.9381346702575684,0.016228675842285156,0.015248673968017101,cubic (P),0.21028619,6.001870316285939,6.001870316285939,6.001870316285939,90.0,90.0,90.0,216.20205713091812,205,200,198,0.9993116855621338,0.00022080681810621172,0.00014876526256557554
1106,Sn2F,tetragonal (P),0.27312773,4.7295745445877095,4.7295745445877095,5.990790906771327,90.0,90.0,90.0,134.00725517814345,P4/nmm,136,138,0.7973730564117432,0.10424971580505371,0.029432741925120354,orthorhombic (P),0.14655522,6.339686233970308,6.558687522280654,7.817337836302285,90.0,90.0,90.0,325.0450713812483,62,55,58,0.662423312664032,0.12722595036029816,0.03873942419886589
1107,KSr,hexagonal (P),0.39510214,5.04433803188427,5.04433803188427,15.293780500014666,90.0,90.0,120.0,337.01858299010996,P6_3/mmc,164,189,0.9984439015388489,0.00028585316613316536,0.0002601234009489417,cubic (F),0.15239623,5.7111459599397,5.7111459599397,5.7111459599397,90.0,90.0,90.0,186.28152247444513,225,227,216,0.9932490587234497,0.003933149389922619,0.0024244722444564104
1108,V2Cl4,rhombohedral (P),0.23586357,7.035881391476703,7.035881391476703,7.035881391476703,49.46188502015568,49.46188502015568,49.46188502015568,184.89967263573706,R-3,166,160,0.6416303515434265,0.32030731439590454,0.02045554481446743,hexagonal (P),0.18244216,3.8989076242783827,3.8989076242783827,7.68485054535981,90.0,90.0,120.0,101.17004632617609,164,186,194,0.8112322688102722,0.050687115639448166,0.03281594440340996
1109,As2Si2,rhombohedral (P),0.16212067,7.518526731699937,7.518526731699937,7.518526731699937,64.70012302870913,64.70012302870913,64.70012302870913,331.45245566392697,R-3,146,160,0.33636730909347534,0.3024354875087738,0.22535577416419983,orthorhombic (P),0.15932009,12.917063372379596,10.51807118664345,4.843585315319635,90.0,90.0,90.0,658.0620558663998,62,19,61,0.37938883900642395,0.15129119157791138,0.11720193922519684
1110,DyGe2,orthorhombic (C),0.7645798,4.244466761520428,21.90239371520984,4.194462369414493,90.0,90.0,90.0,389.9339247214078,Cmcm,36,20,0.7673470973968506,0.11203742772340775,0.08145865797996521,tetragonal (I),0.07644658,4.259025190308639,4.259025190308639,14.289054989708337,90.0,90.0,90.0,259.19339189835904,141,139,107,0.9869847893714905,0.007615521550178528,0.0042887283489108086
1111,AlCl,orthorhombic (P),0.25517046,8.506501789774198,9.346737974365674,4.270326473007669,90.0,90.0,90.0,339.5253021530236,Pnma,19,61,0.5075392723083496,0.11504568159580231,0.10435787588357925,hexagonal (P),0.118754074,4.86189787989677,4.86189787989677,12.78271312766086,90.0,90.0,120.0,261.67687180989435,194,186,164,0.29340648651123047,0.24434368312358856,0.17234615981578827
1112,CdS,hexagonal (P),0.7130419,4.040459837874252,4.040459837874252,6.388631615220413,90.0,90.0,120.0,90.32335618833929,P6_3mc,194,143,0.9911395907402039,0.002080668229609728,0.0019015527796000242,cubic (F),0.18700776,5.567800598159321,5.567800598159321,5.567800598159321,90.0,90.0,90.0,172.60406515528697,225,216,227,0.6846981644630432,0.31046751141548157,0.004159590695053339
1113,Br6C3,monoclinic (P),0.27273017,8.008897042798317,9.968152142055857,10.520110051507233,90.0,104.45512448093272,90.0,813.2743397536871,P2_1/c,4,11,0.8042923212051392,0.08456941694021225,0.060910727828741074,orthorhombic (P),0.21325028,7.185259501609601,7.5600498258386875,10.110098273063434,90.0,90.0,90.0,549.1898379035084,62,61,19,0.47604602575302124,0.19716548919677734,0.06475619971752167
1114,ScGe2,orthorhombic (C),0.6807159,4.185999640478681,13.19866242413672,4.660884286015243,90.0,90.0,90.0,257.51197456125277,Cmcm,65,64,0.8802072405815125,0.08464528620243073,0.015289612114429474,hexagonal (P),0.102617025,4.674293377083904,4.674293377083904,5.256397511754581,90.0,90.0,120.0,99.46052942295782,191,194,164,0.3718077838420868,0.3699629604816437,0.18272027373313904
1115,CeSi2,tetragonal (I),0.842986,4.145180201305389,4.145180201305389,14.779240890321768,90.0,90.0,90.0,253.94458594473372,I4_1/amd,109,107,0.9950130581855774,0.004168094135820866,0.00023832089209463447,hexagonal (P),0.07499854,3.7968970444203176,3.7968970444203176,3.8558721579269584,90.0,90.0,120.0,48.14053365204655,191,164,194,0.9969663023948669,0.0017998104449361563,0.0004009525291621685
1116,Br6As8,monoclinic (P),0.3004467,10.773099616473603,9.56767556981051,8.594815400469312,90.0,97.66446552946088,90.0,877.9833769140554,P2_1/c,4,11,0.8461089730262756,0.06834104657173157,0.03464439883828163,orthorhombic (P),0.27393275,10.086319514220222,11.049795988003517,7.121225553987999,90.0,90.0,90.0,793.6732132266492,61,62,19,0.19715161621570587,0.192403644323349,0.18598343431949615
1117,Cl5O8,monoclinic (P),0.3159216,8.554867160616663,6.510078796915901,9.321941450438263,90.0,103.50378954586016,90.0,504.81297052574746,P2_1/c,11,4,0.9292910695075989,0.0284113846719265,0.022186651825904846,orthorhombic (P),0.25808454,6.981889148356698,7.539918246532301,7.176278778965084,90.0,90.0,90.0,377.7799351362381,19,62,61,0.22863222658634186,0.20155851542949677,0.15794271230697632
1118,BiCl,orthorhombic (P),0.30057514,7.476961357364496,6.062885391308228,8.692260295812673,90.0,90.0,90.0,394.0371941700225,Pnnm,62,33,0.7408161163330078,0.15543028712272644,0.013659767806529999,hexagonal (P),0.22408783,11.196031292049485,11.196031292049485,4.898372489756171,90.0,90.0,120.0,531.7538540588608,164,176,173,0.41756471991539,0.3794945180416107,0.09054473787546158
1119,SnF2,orthorhombic (P),0.22425047,6.188998365031947,7.31946350336281,6.459030550249786,90.0,90.0,90.0,292.59503763591437,Pnma,61,19,0.5545938611030579,0.08443140983581543,0.06716226041316986,monoclinic (P),0.216382,8.051396347185207,7.135487742547054,10.428759995837824,90.0,102.75402050307035,90.0,584.356279714633,14,4,13,0.9022003412246704,0.031704433262348175,0.02221890352666378
1120,Pb6Se2,cubic (F),0.8110666,5.648407089897974,5.648407089897974,5.648407089897974,90.0,90.0,90.0,180.2096189860584,Fm-3m,227,203,0.9998766183853149,8.737860480323434e-05,2.1702082449337468e-05,tetragonal (I),0.062463094,4.708419496474425,4.708419496474425,5.892376246870806,90.0,90.0,90.0,130.62935089742055,140,139,141,0.8708407878875732,0.060858145356178284,0.04661039263010025
1121,O6B6,orthorhombic (P),0.16064766,6.802353200730991,5.8508661364627805,4.270281547372564,90.0,90.0,90.0,169.95574510821316,Pnma,19,61,0.20045234262943268,0.1569572240114212,0.1349305659532547,hexagonal (P),0.13448727,3.3789856829953515,3.3789856829953515,6.839235932209187,90.0,90.0,120.0,67.62556720867775,194,164,156,0.19310835003852844,0.16672641038894653,0.0759282112121582
1122,PbGeS3,monoclinic (P),0.36800498,7.6845868801217945,11.618416877555038,9.008276254427697,90.0,103.83863966752223,90.0,780.9377502405532,P2_1/c,11,4,0.48669716715812683,0.18787121772766113,0.18011482059955597,orthorhombic (P),0.21511805,11.319889359100799,7.461722482835265,6.395905141600155,90.0,90.0,90.0,540.2357109883806,62,55,26,0.7698726058006287,0.042986609041690826,0.03605149686336517
1123,Se4Cl6,monoclinic (P),0.3665235,10.961988551713377,10.24238624231935,9.239067003050732,90.0,107.51881131516821,90.0,989.2205464561705,P2_1/c,13,4,0.8780462741851807,0.04123294726014137,0.036368582397699356,orthorhombic (P),0.26310092,8.92684412703928,9.371422388360244,10.032941681146912,90.0,90.0,90.0,839.3280787898696,62,19,61,0.2662878930568695,0.1875237226486206,0.16960467398166656
1124,Se8Ge2,monoclinic (P),0.23740938,8.825904242318536,10.707904112692406,9.052826818952187,90.0,99.97149887186991,90.0,842.6309240352322,P2_1/c,4,13,0.8163637518882751,0.05860753357410431,0.051297105848789215,orthorhombic (P),0.16665502,12.367473749402642,6.5574691101938045,8.909755433457502,90.0,90.0,90.0,722.5751701260859,62,29,60,0.13384126126766205,0.13359391689300537,0.11327221244573593
1125,Zr2O4,tetragonal (P),0.44078255,3.7923528273585707,3.7923528273585707,5.158766027484526,90.0,90.0,90.0,74.19306331198196,P4_2/nmc,136,76,0.999276340007782,0.00017843933892436326,0.00010341872985009104,monoclinic (P),0.19921002,5.289998463571676,4.620679445596519,5.943781274672904,90.0,100.39142810174634,90.0,142.90323138801264,14,13,4,0.9805361032485962,0.007702689152210951,0.006032432895153761
1126,BiCl2,orthorhombic (P),0.26743647,8.322278280170199,7.67049754288634,7.984694506473817,90.0,90.0,90.0,509.7110790782558,Pnnm,62,33,0.3878633379936218,0.23776935040950775,0.05784432590007782,hexagonal (P),0.15849027,9.409305050063958,9.409305050063958,4.341886116284941,90.0,90.0,120.0,332.90794278544007,176,173,174,0.8672122359275818,0.05066746845841408,0.02964812144637108
1127,ZrSi2,orthorhombic (C),0.5826906,3.860586446498844,19.069698426116357,3.682584720435623,90.0,90.0,90.0,271.11269464553635,Cmcm,65,36,0.9626355171203613,0.020030979067087173,0.008939255028963089,hexagonal (P),0.13233083,4.221642995262173,4.221642995262173,4.9717659813886845,90.0,90.0,120.0,76.73691200542795,180,181,191,0.7831016182899475,0.09909279644489288,0.05354658514261246
1128,As2Cl5,monoclinic (P),0.31641477,9.476480228281714,11.612103224794831,11.065214614423118,90.0,101.90063876713592,90.0,1191.4658192946258,P2_1/c,4,11,0.890003502368927,0.03932787850499153,0.02512548305094242,orthorhombic (P),0.19486606,9.643449320424693,10.261725344806472,6.666240299716075,90.0,90.0,90.0,659.6806627484146,62,19,61,0.17415811121463776,0.15256467461585999,0.1421477049589157
1129,Cu2Br2,cubic (F),0.781579,5.396936388313663,5.396936388313663,5.396936388313663,90.0,90.0,90.0,157.1961472695334,Fm-3m,216,226,0.9988250136375427,0.0007762552704662085,0.0002104391169268638,tetragonal (I),0.032082237,11.577372489680418,11.577372489680418,4.971629739878814,90.0,90.0,90.0,666.37514529825,141,139,87,0.46219202876091003,0.36021074652671814,0.08391451835632324
1130,ZrS3,monoclinic (P),0.29550812,5.241780242279737,3.477374419282287,7.3880517174309865,90.0,95.48995479422642,90.0,134.04897391308455,P2_1/m,10,14,0.9479379057884216,0.026609614491462708,0.010062799789011478,orthorhombic (P),0.15434077,8.118603922881729,6.43880644243187,10.39664915671263,90.0,90.0,90.0,543.4756777373508,60,29,62,0.16042549908161163,0.11122531443834305,0.1050754114985466
1131,RhS4,cubic (P),0.6130941,5.9960833199890695,5.9960833199890695,5.9960833199890695,90.0,90.0,90.0,215.5772746256177,Pa-3,218,223,0.9949606657028198,0.001656978391110897,0.0012871571816504002,monoclinic (C),0.094817095,9.016036556253459,10.79271814569832,7.901497537697118,90.0,102.09269914189915,90.0,751.8139087485457,12,15,9,0.40444397926330566,0.3833048343658447,0.12192200869321823
1132,As8S4,monoclinic (P),0.35836855,10.948501174282699,10.447149978997631,6.284460056301971,90.0,93.96362036829238,90.0,717.1012068196932,P2_1/c,4,11,0.8524378538131714,0.06614113599061966,0.03483933210372925,orthorhombic (P),0.20523563,10.361175256418015,8.51490316799853,6.490805977918425,90.0,90.0,90.0,572.647488979253,62,19,61,0.2701123058795929,0.17579615116119385,0.1412419229745865
1133,TaBr4,orthorhombic (P),0.1764318,8.855639318903611,10.03385060710599,8.814503542466666,90.0,90.0,90.0,783.2229543337335,Pmmn,62,57,0.22497884929180145,0.17020432651042938,0.15620486438274384,monoclinic (P),0.15949433,8.331923513224947,14.211434986176041,11.802907945630906,90.0,103.73953304908405,90.0,1357.5750012182948,14,13,4,0.6482396125793457,0.1398887038230896,0.10550237447023392
1134,SbAs,rhombohedral (P),0.75797063,4.106202135880464,4.106202135880464,4.106202135880464,54.490677753521844,54.490677753521844,54.490677753521844,42.66780906458702,R3m,166,148,0.8375571370124817,0.15989120304584503,0.0015527906361967325,hexagonal (P),0.13584752,3.506945705219052,3.506945705219052,5.009166534776098,90.0,90.0,120.0,53.352427766950186,164,191,194,0.9483771324157715,0.022965028882026672,0.016534950584173203
1135,AuSe2,monoclinic (C),0.25110072,9.085617838831205,3.2614492650717217,6.111337182916167,90.0,127.9985542247712,90.0,142.70593791582908,C2/m,15,5,0.9582931399345398,0.020389428362250328,0.01006083283573389,monoclinic (P),0.22909749,0.10476016179609586,3406.6093454492498,0.4137505570497624,90.0,119.82565178959175,90.0,128.09967528591514,14,13,4,0.4182169735431671,0.3002657890319824,0.08121754229068756
1136,PbSb,cubic (F),0.44533533,6.283869621019534,6.283869621019534,6.283869621019534,90.0,90.0,90.0,248.13126915232908,Fm-3m,216,202,0.9886115193367004,0.009683690965175629,0.0007257855613715947,cubic (I),0.23752396,3.6738069879008814,3.6738069879008814,3.6738069879008814,90.0,90.0,90.0,49.58485044284704,229,197,214,0.9853030443191528,0.005898783449083567,0.002342913532629609
1137,InBi,cubic (F),0.23785976,5.50037784540206,5.50037784540206,5.50037784540206,90.0,90.0,90.0,166.4092918259488,Fm-3m,216,227,0.9053931832313538,0.09320667386054993,0.0005934307700954378,hexagonal (P),0.19616814,3.4834704219174792,3.4834704219174792,3.921981226885766,90.0,90.0,120.0,41.21548329979082,191,194,164,0.9023149013519287,0.08703341335058212,0.008217550814151764
1138,As2P4,rhombohedral (P),0.2010316,4.755911963120787,4.755911963120787,4.755911963120787,75.80586092335245,75.80586092335245,75.80586092335245,99.12481711468546,R-3m,148,160,0.8764133453369141,0.036475587636232376,0.0335642509162426,monoclinic (P),0.16872199,9.52359613957107,10.404597879197492,8.445070888334072,90.0,98.49206499286767,90.0,827.6406479048077,14,4,11,0.8214273452758789,0.07978728413581848,0.059815414249897
1139,HoPb2,cubic (P),0.25455037,4.719005368818839,4.719005368818839,4.719005368818839,90.0,90.0,90.0,105.08758563346007,Pm-3m,215,224,0.9982006549835205,0.0007490407442674041,0.00025998265482485294,orthorhombic (C),0.1772879,6.275364763489736,9.806334481347436,4.472163571443964,90.0,90.0,90.0,275.2094591732393,63,65,64,0.9995508790016174,0.0004488934646360576,1.6218947962443053e-07
1140,Bi2Cl6,orthorhombic (P),0.24840403,8.237333889611833,8.269353418138273,6.920017727806819,90.0,90.0,90.0,471.3737896548965,Pnma,61,19,0.29429304599761963,0.12751857936382294,0.11740338057279587,monoclinic (P),0.1880512,11.032623484259151,11.978194264673107,7.283060756039477,90.0,101.94349306782712,90.0,941.6278538671394,14,4,13,0.8989968299865723,0.03431247919797897,0.02495899610221386
1141,Se6F5,monoclinic (P),0.3292932,8.201159972463671,6.857161147842972,9.453630730448639,90.0,103.1652402767493,90.0,517.6677867734901,P2_1/c,4,13,0.8606671690940857,0.04563302919268608,0.036673251539468765,orthorhombic (P),0.29826456,6.387525966402545,7.6845736539167655,8.897369955866148,90.0,90.0,90.0,436.73108561611906,62,19,61,0.233226478099823,0.21404145658016205,0.16922259330749512
1142,Te4Cl6,monoclinic (P),0.26353303,10.154171336678113,10.97810571832217,10.618311726816742,90.0,105.39067602890704,90.0,1141.2133418057851,P2_1/c,4,11,0.9011228084564209,0.03336967155337334,0.029340697452425957,orthorhombic (P),0.20521179,12.782516513572961,10.010770551639377,8.861195555642473,90.0,90.0,90.0,1133.9037481199505,62,19,61,0.3007710576057434,0.16966181993484497,0.16741129755973816
1143,Sn6As6,rhombohedral (P),0.58396846,8.348794157581096,8.348794157581096,8.348794157581096,29.749514558658774,29.749514558658774,29.749514558658774,126.87235280279937,R-3m,160,148,0.8912246227264404,0.08952257037162781,0.011798517778515816,tetragonal (P),0.06775471,4.124992192452588,4.124992192452588,6.377826905405138,90.0,90.0,90.0,108.522300127389,111,129,137,0.8410792350769043,0.1143215000629425,0.009658575057983398
1144,AgAs4,monoclinic (C),0.21672256,8.121289369296232,8.854820384703329,7.178490336038937,90.0,105.89696842093764,90.0,496.48105037082087,C2/c,12,9,0.6036805510520935,0.20496666431427002,0.141479030251503,orthorhombic (P),0.19805814,8.174901164214676,7.943315677170937,3.51190413685424,90.0,90.0,90.0,228.04837691449413,58,62,19,0.6370686888694763,0.07449721544981003,0.03896544128656387
1145,PuF3,hexagonal (P),0.39989784,4.713792218395095,4.713792218395095,7.073111621896952,90.0,90.0,120.0,136.10748644413417,P6_3/mmc,164,165,0.40285515785217285,0.1809736043214798,0.09071395546197891,cubic (F),0.25646213,5.469089709778046,5.469089709778046,5.469089709778046,90.0,90.0,90.0,163.58562648892976,225,216,202,0.9990422129631042,0.0007762889144942164,8.646185597172007e-05
1146,W2Te2,hexagonal (P),0.4191963,3.8685624328458417,3.8685624328458417,11.058106158660436,90.0,90.0,120.0,143.32125644563138,P6_3/mmc,147,176,0.9878631830215454,0.0029658202547580004,0.0018811230547726154,orthorhombic (P),0.217983,3.8539663526255654,37.1883667199,8.409797006500773,90.0,90.0,90.0,1205.3149315610306,19,62,31,0.13931359350681305,0.132429838180542,0.11486391723155975
1147,RhC3,hexagonal (P),0.18079634,3.2254914493401534,3.2254914493401534,6.621671554905749,90.0,90.0,120.0,59.66093521153972,P6_3/mmc,187,164,0.3676909804344177,0.2677454650402069,0.09710009396076202,orthorhombic (P),0.17427392,7.097738293297693,5.497844967700861,7.591644477911679,90.0,90.0,90.0,296.24316076464896,62,61,60,0.34638166427612305,0.12366560101509094,0.10100472718477249
1148,PtAs,cubic (P),0.5504519,5.886419830507536,5.886419830507536,5.886419830507536,90.0,90.0,90.0,203.96408464719443,Pa-3,198,223,0.9892147183418274,0.010097647085785866,0.0002482743002474308,monoclinic (C),0.16721807,9.538627619413196,7.234710519264785,8.125739118561532,90.0,102.8733092904868,90.0,546.6564106215806,12,15,9,0.48829248547554016,0.31669166684150696,0.07400990277528763
1149,Pb2As3,cubic (F),0.23843952,6.028694238643856,6.028694238643856,6.028694238643856,90.0,90.0,90.0,219.11382186716986,Fm-3m,216,227,0.9783306121826172,0.019659526646137238,0.0011313604190945625,rhombohedral (P),0.15667972,9.58511309143672,9.58511309143672,9.58511309143672,49.132735654597234,49.132735654597234,49.132735654597234,462.5471312933069,160,166,148,0.7913608551025391,0.18225768208503723,0.01785840094089508
1150,RhS,cubic (P),0.2652771,7.218486717976597,7.218486717976597,7.218486717976597,90.0,90.0,90.0,376.1304426865352,Pm-3m,205,198,0.9140293002128601,0.06175902485847473,0.013667931780219078,monoclinic (C),0.25265467,12.265385414777906,7.415404930700522,6.787968525412403,90.0,113.22133584021859,90.0,567.3695251871928,15,12,9,1.0,0.0,0.0
