,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
985,Cl4P,monoclinic (P),0.28027624,10.199207614607468,12.386177889755182,9.542510139308236,90.0,102.82792833912829,90.0,1175.4099512930131,P2_1/c,4,11,0.9017865657806396,0.03219377622008324,0.025425348430871964,orthorhombic (P),0.27663332,9.705464332483494,9.862264007641574,10.682050302741025,90.0,90.0,90.0,1022.462905273753,62,61,19,0.3737346827983856,0.1391698122024536,0.12598545849323273
986,Mn2F4,tetragonal (P),0.29411027,5.052208665556755,5.052208665556755,3.779414224660811,90.0,90.0,90.0,96.46883906759363,P4_2/mnm,84,102,0.9243701100349426,0.04329942911863327,0.013031991198658943,rhombohedral (P),0.2833307,5.694583747619182,5.694583747619182,5.694583747619182,45.360019281434944,45.360019281434944,45.360019281434944,85.1606301840766,148,167,166,0.6193222403526306,0.32176265120506287,0.043633539229631424
987,OsS3,cubic (P),0.70743924,5.786049476384977,5.786049476384977,5.786049476384977,90.0,90.0,90.0,193.70749677946023,Pa-3,198,200,0.9960311055183411,0.0013901080237701535,0.0011605840409174562,monoclinic (P),0.0972677,8.849889236996214,3.980750619607059,8.37489362264654,90.0,114.88950686702184,90.0,267.63775510651027,14,4,11,0.8955294489860535,0.03634118288755417,0.0334012396633625
988,Pt2S2,tetragonal (P),0.4639418,3.913862880361903,3.913862880361903,6.909154957218444,90.0,90.0,90.0,105.83666484778088,P4_2/mmc,84,81,0.7909131050109863,0.0879526361823082,0.024462563917040825,cubic (P),0.11312213,6.243091596732215,6.243091596732215,6.243091596732215,90.0,90.0,90.0,243.33194102551536,205,198,223,0.7443899512290955,0.139767587184906,0.07896142452955246
989,Sr2Sn,orthorhombic (P),0.39310575,8.254685980442465,6.3264226564008785,9.417083927426237,90.0,90.0,90.0,491.78491229863937,Pnma,55,52,0.9839973449707031,0.011459041386842728,0.00229733157902956,tetragonal (I),0.23638205,8.721575531726076,8.721575531726076,14.531444755842276,90.0,90.0,90.0,1105.3471294730862,140,139,87,0.9042942523956299,0.06310831755399704,0.021915985271334648
990,AsF2,monoclinic (P),0.34887305,6.6732153458767804,8.087810311928605,9.320540926750802,90.0,96.90718474957143,90.0,499.39446935690364,P2_1/c,4,11,0.8667275905609131,0.05261915177106857,0.04392949119210243,orthorhombic (P),0.20301047,9.167640397801184,7.136400016782847,7.526173802022187,90.0,90.0,90.0,492.3920116564141,62,19,61,0.3660299479961395,0.14552615582942963,0.08845572918653488
991,AgS4,monoclinic (C),0.24087684,12.90669296155547,9.76067194121541,11.725109138961846,90.0,97.65289005103985,90.0,1463.9492157556126,C2/c,9,12,0.49569037556648254,0.27143895626068115,0.12664026021957397,monoclinic (P),0.22399537,8.481199624903864,9.807319014091096,10.539035675874924,90.0,112.99743486949305,90.0,806.9428872058209,14,13,4,0.6495264172554016,0.14981190860271454,0.10435761511325836
992,Pt3N6,orthorhombic (P),0.17009503,6.197908545116151,7.244728343894884,3.285372080137358,90.0,90.0,90.0,147.52031498951092,Pnnm,62,31,0.8178179860115051,0.09571558237075806,0.011315378360450268,cubic (F),0.1341635,5.61039768454831,5.61039768454831,5.61039768454831,90.0,90.0,90.0,176.59603156539652,216,225,228,0.7392005324363708,0.2595360279083252,0.0004039029881823808
993,Ge2P,cubic (F),0.5616382,6.209231546091054,6.209231546091054,6.209231546091054,90.0,90.0,90.0,239.39416780079014,Fm-3,219,228,0.9820136427879333,0.013733857311308384,0.0038838188629597425,rhombohedral (P),0.12889072,5.704896234418033,5.704896234418033,5.704896234418033,87.35914272294428,87.35914272294428,87.35914272294428,185.0966696946935,160,166,148,0.39938369393348694,0.2938907742500305,0.13046672940254211
994,Be2F6,rhombohedral (P),0.18817762,5.309079614139532,5.309079614139532,5.309079614139532,59.5602551076539,59.5602551076539,59.5602551076539,104.75604381730436,R-3,167,146,0.7953324913978577,0.18759530782699585,0.007324766367673874,orthorhombic (P),0.14272775,6.35042440156483,7.412393190881563,4.773501703360487,90.0,90.0,90.0,224.69752079975535,33,31,62,0.9999996423721313,3.14487380137507e-07,1.2263241637444633e-11
995,Si2N,hexagonal (P),0.58540547,7.591609427015631,7.591609427015631,5.036473475582932,90.0,90.0,120.0,251.376627640264,P6_3/m,159,147,0.33821460604667664,0.18307887017726898,0.16205838322639465,cubic (F),0.093720734,4.865205531089338,4.865205531089338,4.865205531089338,90.0,90.0,90.0,115.16050890974655,219,228,202,0.7254224419593811,0.21735885739326477,0.04937620833516121
996,MoSb2,monoclinic (C),0.23588142,12.980218774404678,3.953084169987251,8.573912229735788,90.0,124.44764158938281,90.0,362.7966904129604,C2/m,15,8,0.8605685830116272,0.04953515902161598,0.041790351271629333,cubic (I),0.23476991,8.887941999031998,8.887941999031998,8.887941999031998,90.0,90.0,90.0,702.107537533638,229,217,204,0.9834781289100647,0.006011869292706251,0.00405509676784277
997,Sn2As,rhombohedral (P),0.4058358,12.952179342193297,12.952179342193297,12.952179342193297,30.545143883164943,30.545143883164943,30.545143883164943,497.5169294543356,R-3m,160,148,0.919026255607605,0.0319986566901207,0.024369793012738228,tetragonal (I),0.20463443,6.76976283979271,6.76976283979271,4.385434006486544,90.0,90.0,90.0,200.98307623962472,141,107,139,0.9419750571250916,0.018571536988019943,0.01753081940114498
998,Pd2Sb2,hexagonal (P),0.6606798,5.293741799424754,5.293741799424754,6.713991450243044,90.0,90.0,120.0,162.9434567517719,P6_3/mmc,164,187,0.9598950147628784,0.023801039904356003,0.006016641389578581,orthorhombic (P),0.13735498,6.570770769143736,5.454289282507789,6.006569144856882,90.0,90.0,90.0,215.2687383280779,62,55,58,0.7236389517784119,0.04571465030312538,0.03866923227906227
999,SnI6,hexagonal (P),0.22544293,7.735690236574324,7.735690236574324,5.336441700501894,90.0,90.0,120.0,276.5543808795975,P6/mmm,194,164,0.1818937361240387,0.1403960883617401,0.11330961436033249,orthorhombic (C),0.14301209,6.75736494924252,8.398283830436315,9.521680388926542,90.0,90.0,90.0,540.3579214000594,64,63,68,0.37230807542800903,0.223518505692482,0.15029162168502808
1000,YCl,rhombohedral (P),0.5747158,9.35288486912639,9.35288486912639,9.35288486912639,21.76033974550147,21.76033974550147,21.76033974550147,98.55038829869058,R-3m,148,146,0.9300561547279358,0.06049209088087082,0.0063748834654688835,hexagonal (P),0.07292085,4.397590093543992,4.397590093543992,10.896794923207235,90.0,90.0,120.0,182.4983324570087,164,186,194,0.8504158854484558,0.06524177640676498,0.037826284766197205
1001,Be2Ce,cubic (F),0.6849159,7.353453066175734,7.353453066175734,7.353453066175734,90.0,90.0,90.0,397.6252677604446,Fm-3m,227,216,0.7354901432991028,0.21571244299411774,0.04565085470676422,hexagonal (P),0.16567092,3.3700420805512894,3.3700420805512894,3.248253321044896,90.0,90.0,120.0,31.948551334690706,191,194,164,0.614646852016449,0.3773792088031769,0.0027113384567201138
1002,Pb2S4,monoclinic (P),0.3146302,7.736074034477798,11.616197176411594,9.444843476653665,90.0,111.11726665513359,90.0,791.7514136251998,P2_1/c,13,11,0.33577656745910645,0.20237937569618225,0.18436753749847412,orthorhombic (P),0.2962945,9.043743345891265,5.486589427169961,7.608014018603473,90.0,90.0,90.0,377.50438038577636,62,55,26,0.9047579169273376,0.030767537653446198,0.016940085217356682
1003,HoI2,rhombohedral (P),0.3860624,9.068832094733796,9.068832094733796,9.068832094733796,92.49519716789017,92.49519716789017,92.49519716789017,743.6692164504241,R-3,166,146,0.9995297193527222,0.0002830079465638846,8.890000026440248e-05,hexagonal (P),0.178651,8.278772166424032,8.278772166424032,5.260434088407845,90.0,90.0,120.0,312.2367924385284,164,186,194,0.5612953901290894,0.12675067782402039,0.08720719814300537
1004,Bi2SbSe2,rhombohedral (P),0.5250417,11.132874460036497,11.132874460036497,11.132874460036497,22.206050699235565,22.206050699235565,22.206050699235565,172.820485171698,R-3m,160,148,0.988419771194458,0.008977821096777916,0.0012240486685186625,hexagonal (P),0.32666722,4.153467035392072,4.153467035392072,17.82567184265562,90.0,90.0,120.0,266.31650017603914,164,191,194,0.9943445920944214,0.0021526215132325888,0.0008387709967792034
1005,As2O,monoclinic (P),0.23249881,9.57103502257928,9.87171020612645,7.521145320310946,90.0,96.05578612421793,90.0,706.6510042836446,P2_1/c,11,4,0.924705982208252,0.032626453787088394,0.020701400935649872,monoclinic (C),0.16775456,9.493264413603614,7.003189709354805,8.51578471733377,90.0,107.11686883738135,90.0,541.0789491304344,15,12,9,0.5438218712806702,0.34363803267478943,0.06752245128154755
1006,VSe,hexagonal (P),0.46130818,4.057357218300485,4.057357218300485,6.026291978339271,90.0,90.0,120.0,85.91466333656672,P6_3/mmc,187,186,0.7103247046470642,0.07115379720926285,0.04863771051168442,monoclinic (C),0.40743428,13.32767160395761,2.7436023130542018,5.850762623326681,90.0,117.60638803936705,90.0,189.58156515975193,12,15,5,0.8775964379310608,0.05874507874250412,0.036312852054834366
1007,Sn4O4,tetragonal (P),0.2958116,4.367504285484228,4.367504285484228,4.221113124422052,90.0,90.0,90.0,80.51812829794373,P4/nmm,136,114,0.875349223613739,0.06529609113931656,0.015548048540949821,monoclinic (P),0.10717003,1.5001333829416983,16.136682718091965,4.478149666795516,90.0,102.97561100773237,90.0,105.63535855890754,14,10,13,0.6516376733779907,0.1678740680217743,0.08297368139028549
1008,Ir2As3,orthorhombic (P),0.44314975,9.510995584439266,8.151342927665178,3.8596822760922027,90.0,90.0,90.0,299.23107994194726,Pnnm,62,60,0.8889520764350891,0.10664007067680359,0.001737031969241798,monoclinic (P),0.21474421,2.64505824974229e-14,460222834.89976126,1.2503305258214683e-05,90.0,4839886.887202265,90.0,1.1111094303035675e-10,14,11,4,0.9019056558609009,0.07065015286207199,0.018931472674012184
1009,Y2Sn,hexagonal (P),0.7733496,8.277670143464494,8.277670143464494,6.876006372416011,90.0,90.0,120.0,408.0215813128879,P6_3/mcm,189,191,0.9950003027915955,0.001904844306409359,0.00097135198302567,orthorhombic (P),0.1645604,7.42499136639885,13.887323580971309,8.367196443803365,90.0,90.0,90.0,862.7688830619447,62,58,38,0.9997218251228333,9.134136053035036e-05,4.895589518127963e-05
1010,Ru2S5,cubic (P),0.94165975,5.66822790558054,5.66822790558054,5.66822790558054,90.0,90.0,90.0,182.11340375240968,Pa-3,218,200,0.99543297290802,0.0015882363077253103,0.0010298421839252114,orthorhombic (P),0.014967436,8.083462242410596,7.71172764035121,5.105291823908878,90.0,90.0,90.0,318.2509208001564,58,62,61,0.27588120102882385,0.26613956689834595,0.08907659351825714
1011,DyF2,cubic (F),0.4713522,5.330301401800638,5.330301401800638,5.330301401800638,90.0,90.0,90.0,151.44512593345007,Fm-3m,216,203,0.9992610812187195,0.0003949934325646609,0.0001846296654548496,hexagonal (P),0.213252,5.178626639408658,5.178626639408658,5.183321172243059,90.0,90.0,120.0,120.38377380373919,164,174,194,0.5204638242721558,0.18145804107189178,0.08258068561553955
1012,Se3N,monoclinic (P),0.34958708,7.284805662537739,7.667938469935955,9.82470057697653,90.0,105.02587572716534,90.0,530.038101581365,P2_1/c,4,11,0.8270763158798218,0.050027694553136826,0.04525068402290344,orthorhombic (P),0.2570292,10.401949418637576,9.307190153055629,8.354065744743686,90.0,90.0,90.0,808.781508659912,62,19,61,0.2784990966320038,0.17837302386760712,0.11136305332183838
1013,ClP3,monoclinic (P),0.3635134,8.933486832417524,12.613290695470166,9.909771832278654,90.0,102.10198458345347,90.0,1091.8234654565242,P2_1/c,4,11,0.8757891654968262,0.04390525817871094,0.043185651302337646,orthorhombic (P),0.21555015,10.524677149226951,10.149102100154934,10.594144918858428,90.0,90.0,90.0,1131.624426880279,62,61,19,0.5651644468307495,0.20261603593826294,0.05030707269906998
1014,Cu2N6,orthorhombic (P),0.25650465,7.148362203633966,4.895750867924615,8.899820861170657,90.0,90.0,90.0,311.4634748678186,Pnma,58,61,0.4202074408531189,0.15812797844409943,0.08918487280607224,monoclinic (P),0.20351514,5.01345800243535,6.045163707441289,6.269796479471717,90.0,98.40940112773731,90.0,187.97678863925387,14,11,4,0.8789637684822083,0.04612094908952713,0.027902178466320038
1015,Ta2S4,hexagonal (P),0.5015849,4.0835522244784235,4.0835522244784235,10.081115557357805,90.0,90.0,120.0,145.58460516678937,P6_3/mmc,182,164,0.6363417506217957,0.25071293115615845,0.059237174689769745,rhombohedral (P),0.40824947,6.796727664074119,6.796727664074119,6.796727664074119,27.276620765190277,27.276620765190277,27.276620765190277,58.186614966352515,160,166,148,0.9159553647041321,0.07695705443620682,0.0030740597285330296
1016,Br6N2,orthorhombic (P),0.29256374,7.144874838676659,8.545155059145124,9.366629954347715,90.0,90.0,90.0,571.8708188398892,Pnma,19,61,0.5337628722190857,0.13377423584461212,0.09508907794952393,monoclinic (P),0.18228936,7.3537239709009,6.967581368006607,9.269499099515977,90.0,101.59838304976374,90.0,465.24954715924224,14,4,11,0.7903575301170349,0.08959735929965973,0.04158271476626396
1017,OsS,cubic (P),0.5308787,5.053198268305223,5.053198268305223,5.053198268305223,90.0,90.0,90.0,129.03247151321696,Pm-3m,201,198,0.9774085879325867,0.010383865796029568,0.006375063210725784,orthorhombic (P),0.088340804,6.764364540283721,11.592279476126079,4.9526909825614585,90.0,90.0,90.0,388.3623127297101,58,17,52,0.9856736063957214,0.006371987983584404,0.004210066981613636
1018,Br6O6,orthorhombic (P),0.30724797,6.547681463550771,6.091089018445237,8.446083491103794,90.0,90.0,90.0,336.85101486000383,Pnma,19,61,0.3338302671909332,0.16989083588123322,0.1463560163974762,monoclinic (P),0.23989645,9.41541583866974,6.215841778079221,9.973045233690724,90.0,104.57862310128537,90.0,564.8775004488888,14,4,13,0.8457828760147095,0.05141668766736984,0.041280340403318405
1019,Cu2P2,orthorhombic (P),0.19927701,8.427583351064593,5.1839567656354415,5.783737975248985,90.0,90.0,90.0,252.6812617974211,Pnma,61,19,0.5201484560966492,0.12517526745796204,0.0991334319114685,monoclinic (C),0.16970076,9.617448014397896,4.429113305507609,6.634093906394383,90.0,111.40894861446765,90.0,263.09184216425535,15,12,9,0.4824311435222626,0.44341328740119934,0.02883770689368248
1020,Bi2As2,rhombohedral (P),0.63048786,4.5800913212693075,4.5800913212693075,4.5800913212693075,54.74198556745798,54.74198556745798,54.74198556745798,59.617190177869425,R-3m,160,148,0.987834095954895,0.011215440928936005,0.0004566064744722098,hexagonal (P),0.22547078,3.503706117819441,3.503706117819441,5.294031257854311,90.0,90.0,120.0,56.28238282469454,164,191,194,0.9987227320671082,0.00041582973790355027,0.0002480055845808238
1021,AsC2,hexagonal (P),0.20376988,4.534946655127262,4.534946655127262,6.175461992375736,90.0,90.0,120.0,109.98778357445859,P-3m1,194,174,0.4711068570613861,0.1374640315771103,0.08941973745822906,orthorhombic (P),0.1305368,8.721423793784455,10.226585602793284,8.308704332224991,90.0,90.0,90.0,741.0565549043819,19,62,58,0.18460571765899658,0.17256438732147217,0.12073568254709244
1022,Br3O4,orthorhombic (P),0.29888046,6.414082639130178,6.293898234602591,8.364329486401799,90.0,90.0,90.0,337.6644967781507,Pnma,19,61,0.29748255014419556,0.18210484087467194,0.1515258401632309,monoclinic (P),0.25451905,9.222842908928834,6.160206029686218,9.89799998389119,90.0,104.65885638680706,90.0,544.0463526912148,14,4,13,0.8645475506782532,0.04556428641080856,0.03399062156677246
1023,NiBr3,rhombohedral (P),0.29954007,7.3781389282635015,7.3781389282635015,7.3781389282635015,40.62442983824581,40.62442983824581,40.62442983824581,153.6015360981991,R-3m,148,167,0.7534856200218201,0.218065544962883,0.010048428550362587,hexagonal (P),0.17997083,4.083337955522446,4.083337955522446,6.18600113266985,90.0,90.0,120.0,89.32464071797301,164,194,191,0.16280624270439148,0.08450718969106674,0.07212653756141663
1024,Ge2S3,orthorhombic (P),0.23617014,11.61902660113424,5.151262009376258,6.788532962760491,90.0,90.0,90.0,406.31168958115273,Pnma,19,61,0.4703006148338318,0.10137590765953064,0.08122310787439346,monoclinic (P),0.20442016,8.642478667390582,11.365551914363664,8.585696717640667,90.0,103.80511922449145,90.0,818.9815937588975,14,4,11,0.6839941143989563,0.12189227342605591,0.07855264842510223
1025,Bi2S2,hexagonal (P),0.36269483,8.790577502506553,8.790577502506553,6.703449449672387,90.0,90.0,120.0,448.6046644768378,P-3m1,191,173,0.9924680590629578,0.001894029090180993,0.001449453178793192,orthorhombic (P),0.1869408,8.090823322257112,6.506504764677734,7.260400827896798,90.0,90.0,90.0,382.20913917924725,62,58,26,0.8412789106369019,0.104001984000206,0.01972324401140213
1026,CoF3,rhombohedral (P),0.7904991,5.512231704231505,5.512231704231505,5.512231704231505,49.53076141338978,49.53076141338978,49.53076141338978,89.10927278588426,R-3c,148,166,0.7701017260551453,0.20674028992652893,0.015711920335888863,tetragonal (P),0.0613453,4.925009164306998,4.925009164306998,3.914020371691864,90.0,90.0,90.0,94.93736369089739,136,102,84,0.9747747182846069,0.010793127119541168,0.00437836954370141
1027,Sn5O4,tetragonal (P),0.46300858,4.395786087464225,4.395786087464225,4.214042228971405,90.0,90.0,90.0,81.42766545458275,P4/nmm,136,114,0.8084074258804321,0.12768656015396118,0.013248279690742493,cubic (F),0.08206083,9.192753104341302,9.192753104341302,9.192753104341302,90.0,90.0,90.0,776.849317356663,225,227,216,0.5321378111839294,0.4636259078979492,0.0038899355567991734
1028,Sn3Sb2,rhombohedral (P),0.37041402,5.128908618989296,5.128908618989296,5.128908618989296,68.56570191943945,68.56570191943945,68.56570191943945,112.63766280455674,R-3m,160,148,0.9837761521339417,0.006107114255428314,0.0039957985281944275,hexagonal (P),0.17855033,3.3499514907528636,3.3499514907528636,3.27533049517478,90.0,90.0,120.0,31.831917234426562,191,164,194,0.9144579172134399,0.0391046479344368,0.03139572963118553
1029,BiF5,monoclinic (P),0.20697615,8.92325827182377,10.398792148194811,10.489551002692439,90.0,102.7284916779557,90.0,949.4173992269759,P2_1/c,11,4,0.9209088087081909,0.027475696057081223,0.02596515789628029,orthorhombic (P),0.1934437,6.813978979831012,7.911963186961649,6.5274463147756405,90.0,90.0,90.0,351.90736486656243,62,19,61,0.27359700202941895,0.17679829895496368,0.11944904178380966
1030,Nd2F5,hexagonal (P),0.39864445,5.477702647341965,5.477702647341965,5.961056929475984,90.0,90.0,120.0,154.89978238308527,P6_3/mmc,165,174,0.3103117048740387,0.1891874223947525,0.1546853631734848,cubic (F),0.36268243,5.486230298070799,5.486230298070799,5.486230298070799,90.0,90.0,90.0,165.12852541653004,225,216,203,0.9979725480079651,0.0012179662007838488,0.0003423069720156491
1031,CoTe2,hexagonal (P),0.392456,4.041091335095382,4.041091335095382,5.74052336331102,90.0,90.0,120.0,81.18568383011193,P-3m1,186,156,0.9381346702575684,0.016228675842285156,0.015248673968017101,cubic (P),0.21028619,6.001870316285939,6.001870316285939,6.001870316285939,90.0,90.0,90.0,216.20205713091812,205,200,198,0.9993116855621338,0.00022080681810621172,0.00014876526256557554
1032,KC2,tetragonal (I),0.48259217,6.602818525374082,6.602818525374082,11.60352863413305,90.0,90.0,90.0,505.88150336872815,I4/mmm,121,142,0.41509267687797546,0.1860700398683548,0.17541508376598358,tetragonal (P),0.12263314,5.926306561467799,5.926306561467799,8.985462072975556,90.0,90.0,90.0,315.5793970181124,130,127,92,0.5397281646728516,0.1255943477153778,0.08951644599437714
1033,YBi2,tetragonal (P),0.34633344,4.09272695394171,4.09272695394171,9.40314782606016,90.0,90.0,90.0,157.50661823295164,P4/nmm,123,127,0.6392382979393005,0.13100503385066986,0.08277188986539841,cubic (I),0.14163202,8.946638271704185,8.946638271704185,8.946638271704185,90.0,90.0,90.0,716.1098298772417,220,199,214,0.9843477010726929,0.0044529675506055355,0.0035612855572253466
1034,MnF2,tetragonal (P),0.29411027,5.052208665556755,5.052208665556755,3.779414224660811,90.0,90.0,90.0,96.46883906759363,P4_2/mnm,84,102,0.9243701100349426,0.04329942911863327,0.013031991198658943,rhombohedral (P),0.2833307,5.694583747619182,5.694583747619182,5.694583747619182,45.360019281434944,45.360019281434944,45.360019281434944,85.1606301840766,148,167,166,0.6193222403526306,0.32176265120506287,0.043633539229631424
1035,Pt3Se4,hexagonal (P),0.3388734,4.096895648560544,4.096895648560544,5.555121547104391,90.0,90.0,120.0,80.7484141870316,P-3m1,194,156,0.9209500551223755,0.038250792771577835,0.010967123322188854,monoclinic (C),0.226667,11.495855025047312,7.121564476649548,8.640961897105424,90.0,103.31926664520996,90.0,688.3937251739445,12,15,5,0.7479159235954285,0.11303633451461792,0.06078854948282242
1036,WCl2,cubic (P),0.30268437,10.39995660166657,10.39995660166657,10.39995660166657,90.0,90.0,90.0,1124.8499181675313,Pn-3,205,221,0.9649351835250854,0.0157395638525486,0.008396736346185207,hexagonal (P),0.16261095,5.414628158678501,5.414628158678501,9.312621226380607,90.0,90.0,120.0,236.45028718726542,194,186,176,0.2660670280456543,0.12629979848861694,0.1250787377357483
1037,CoBi2,orthorhombic (P),0.39910454,6.977673362097824,6.582703651395463,7.591942140760156,90.0,90.0,90.0,348.71275174843373,Pnnm,17,62,0.46389538049697876,0.2564140260219574,0.09080631285905838,monoclinic (C),0.26586273,11.191903169845713,5.0249166285537,9.842109460168933,90.0,109.61967977552295,90.0,521.3690410008893,12,15,8,0.9975419044494629,0.002102609258145094,0.00019594893092289567
1038,Sn3Bi2,hexagonal (P),0.32701412,3.330292145574792,3.330292145574792,3.368672113254451,90.0,90.0,120.0,32.35594133062018,P6/mmm,164,194,0.9780080914497375,0.014203744940459728,0.006613886449486017,rhombohedral (P),0.1730543,5.501083477588136,5.501083477588136,5.501083477588136,49.90645333415908,49.90645333415908,49.90645333415908,89.63633931141383,166,160,148,0.9980610013008118,0.0008779464405961335,0.00044140848331153393
1039,RhF2,rhombohedral (P),0.49077734,5.25855962566783,5.25855962566783,5.25855962566783,54.81379855739589,54.81379855739589,54.81379855739589,90.40524533492574,R-3,167,166,0.5231885313987732,0.2592740058898926,0.20280422270298004,tetragonal (P),0.21170989,4.729914144957299,4.729914144957299,3.4695264750397157,90.0,90.0,90.0,77.62055098877914,136,84,102,0.991242527961731,0.001818925840780139,0.001803667051717639
1040,Hg2Se3,cubic (F),0.46483058,7.172792347257398,7.172792347257398,7.172792347257398,90.0,90.0,90.0,369.03263524237605,F-43m,227,225,0.9924700260162354,0.004113707225769758,0.0030007846653461456,hexagonal (P),0.1319428,4.378439950425907,4.378439950425907,8.392879592551951,90.0,90.0,120.0,139.3414802830812,186,152,194,0.27097973227500916,0.2277536541223526,0.13130199909210205
1041,Br3P2,orthorhombic (P),0.3087643,9.634969639684984,9.957100878605514,9.668570629059902,90.0,90.0,90.0,927.567517655365,Pnma,61,19,0.484999418258667,0.13613289594650269,0.0717131495475769,monoclinic (P),0.20372339,9.066560351464956,9.47061337406042,10.473493583471067,90.0,106.21025522531689,90.0,863.5623853176419,14,4,11,0.762529730796814,0.1106288954615593,0.06918594986200333
1042,AlO3H3,monoclinic (P),0.23242426,9.091886536309733,9.452062986152166,10.107894988892115,90.0,96.59614804407008,90.0,862.8930320467184,P2_1/c,4,11,0.8621662855148315,0.05439044535160065,0.029198504984378815,orthorhombic (P),0.17642789,6.660023904837738,7.740643509574235,5.418764611016162,90.0,90.0,90.0,279.3528719555587,19,61,62,0.23924575746059418,0.20752334594726562,0.19382567703723907
1043,Se4Cl6,monoclinic (P),0.3665235,10.961988551713377,10.24238624231935,9.239067003050732,90.0,107.51881131516821,90.0,989.2205464561705,P2_1/c,13,4,0.8780462741851807,0.04123294726014137,0.036368582397699356,orthorhombic (P),0.26310092,8.92684412703928,9.371422388360244,10.032941681146912,90.0,90.0,90.0,839.3280787898696,62,19,61,0.2662878930568695,0.1875237226486206,0.16960467398166656
1044,WBr2,cubic (P),0.5939916,10.54331481828153,10.54331481828153,10.54331481828153,90.0,90.0,90.0,1172.0105568774366,Pn-3,221,222,0.9986711740493774,0.0008331292192451656,0.00022232302580960095,monoclinic (C),0.06131521,12.814451169999066,7.206589308252526,7.82742168290446,90.0,116.56713006066401,90.0,646.5254553786586,8,5,9,0.9999852180480957,1.4797119547438342e-05,4.218630067498452e-08
1045,S3F2,monoclinic (P),0.30013996,7.196124531937375,8.211155387974733,9.275598638662707,90.0,101.52992547328456,90.0,537.0211435260327,P2_1/c,13,4,0.8539752960205078,0.054206181317567825,0.04085351526737213,orthorhombic (P),0.2973063,6.958695399137675,7.993422185671054,8.929879687941654,90.0,90.0,90.0,496.7137541553817,62,19,61,0.31434839963912964,0.18507392704486847,0.16517837345600128
1046,OsS2,cubic (P),0.88421565,5.712715438984807,5.712715438984807,5.712715438984807,90.0,90.0,90.0,186.43514066255634,Pa-3,198,201,0.9804092645645142,0.015559702180325985,0.0012689245631918311,orthorhombic (P),0.04600464,8.59996349949422,12.934232147056505,5.3633605444124886,90.0,90.0,90.0,596.5876411054576,58,62,52,0.8551613092422485,0.052643124014139175,0.018899543210864067
1047,Ge2P2,cubic (F),0.74192274,6.124184997526276,6.124184997526276,6.124184997526276,90.0,90.0,90.0,229.69148934813225,Fm-3,219,228,0.9978400468826294,0.001796533353626728,0.00025060633197426796,rhombohedral (P),0.05974692,6.956560598778958,6.956560598778958,6.956560598778958,92.62791092277962,92.62791092277962,92.62791092277962,335.55815643734684,160,166,148,0.3054778575897217,0.22775718569755554,0.18226750195026398
1048,CaN2,tetragonal (I),0.30963296,4.125086442312243,4.125086442312243,6.33478036554564,90.0,90.0,90.0,107.79476484758713,I4/mmm,141,87,0.7824281454086304,0.06869886815547943,0.04731237515807152,orthorhombic (P),0.14337483,7.640082233553744,12.562687664161126,6.014427146858279,90.0,90.0,90.0,577.2645180487427,62,61,19,0.2740025222301483,0.2143382877111435,0.06592604517936707
1049,TeSi2,cubic (P),0.28487712,10.673293216569672,10.673293216569672,10.673293216569672,90.0,90.0,90.0,1215.8928974447372,Pm-3n,218,200,0.45797988772392273,0.20324431359767914,0.1996261328458786,cubic (F),0.23559406,6.2907635947529235,6.2907635947529235,6.2907635947529235,90.0,90.0,90.0,248.94883282059965,228,219,202,0.5963729619979858,0.3015015125274658,0.08539670705795288
1050,Sr2Sb2,tetragonal (I),0.30706626,4.845357832261786,4.845357832261786,19.73069861210273,90.0,90.0,90.0,463.22732913251235,I4/mmm,142,141,0.9837884902954102,0.006367180962115526,0.003950855229049921,orthorhombic (P),0.20520112,14.75708485404693,11.18829205054378,6.119716619931567,90.0,90.0,90.0,1010.4054520772396,62,55,58,0.8319209814071655,0.13159185647964478,0.021135862916707993
1051,GaAs3,rhombohedral (P),0.4308997,4.3691925513068455,4.3691925513068455,4.3691925513068455,63.143193891226474,63.143193891226474,63.143193891226474,63.088719221465624,R-3m,160,146,0.5006139874458313,0.4597322940826416,0.013723148964345455,orthorhombic (P),0.09054546,12.19367867732498,10.94527650723728,4.722968022751061,90.0,90.0,90.0,630.342353853591,58,62,33,0.3341931402683258,0.21399317681789398,0.07057581841945648
