22,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-4328,3,Li2UO4,P4/mmm,0,FALSE,top-down,821,688,mp-7724
2dm-4329,3,Mg(SnO2)2,C2/m,1381,FALSE,top-down,176,70,mvc-7303
2dm-4331,3,LuBiO3,P-3,3238,FALSE,top-down,223,292,mp-772801
2dm-4333,3,VO2F,P2_1/c,1728,TRUE,top-down,88,52,mp-764315
2dm-4334,3,CuAgO2,P2/m,0,FALSE,top-down,73,193,mp-7237
2dm-4335,3,CuCN2,Pmma,0,FALSE,top-down,194,115,mp-3421
2dm-4336,3,KBi2F7,P1,229,TRUE,top-down,219,228,mp-675634
2dm-4337,3,CaTlCl3,Pmma,3563,TRUE,top-down,47,154,mp-998787
2dm-4338,3,Ba(CoO2)4,P-31m,12,FALSE,top-down,252,32,mvc-1039
2dm-4339,3,Ce4C2Br5,Pmmm,0,FALSE,top-down,7,105,mp-574262
2dm-4343,3,CrPO5,P-1,377,FALSE,top-down,44,26,mp-773520
2dm-4345,3,LiVF5,P2_1,1925,FALSE,top-down,51,48,mp-765024
2dm-4347,3,Ga2NiS4,P-3m1,0,FALSE,top-down,54,29,mp-6959
2dm-4349,3,V3OF11,P1,1678,TRUE,top-down,53,32,mp-765772
2dm-4352,3,TiMn3O8,P-3m1,1695,TRUE,top-down,74,,mp-771787
2dm-4353,3,Fe2C2O7,C2,2109,FALSE,top-down,67,20,mp-763673
2dm-4354,3,La4C2Br5,Pmmm,0,FALSE,top-down,10,107,mp-569873
2dm-4355,3,SmSI,P-3m1,2874,FALSE,top-down,0,44,mp-541073
2dm-4356,3,BiTeBr,P3m1,1651,FALSE,top-down,0,104,mp-33723
2dm-4357,3,TiSnO3,P-3,2214,FALSE,top-down,0,33,mp-754246
2dm-4358,3,BaSb2F12,P1,3522,TRUE,top-down,0,30,mp-554765
2dm-4361,3,Zn2CrN2,C2/m,0,FALSE,top-down,409,,mvc-15395
2dm-4363,3,BaLaCl5,P2_1/m,3774,FALSE,top-down,90,,mp-753650
2dm-4365,3,Te3SeO8,P-1,2761,FALSE,top-down,20,42,mp-29320
2dm-4366,3,Bi2Rh3S2,C2/m,0,FALSE,top-down,28,,mp-977592
2dm-4367,3,Mn3CrO8,P-3m1,925,FALSE,top-down,56,45,mp-773365
2dm-4368,3,Co(ReO4)2,P-3m1,2144,FALSE,top-down,0,16,mp-31516
2dm-4369,3,CrP2S7,C2,36,FALSE,top-down,32,56,mp-768680
2dm-4370,3,Ba2Cr3O8,P4/mmm,0,FALSE,top-down,337,10,mvc-1121
2dm-4371,3,Y2GeI2,P-3m1,157,FALSE,top-down,0,45,mp-676315
2dm-4372,3,Yb3(SF2)2,P4/mmm,0,FALSE,top-down,589,,mp-558896
2dm-4373,3,BaCr4O8,P-31m,0,FALSE,top-down,410,26,mvc-1038
2dm-4375,3,LuSBr,Pmmn,2922,FALSE,top-down,411,94,mp-560054
2dm-4376,3,Al(HO)3,P2_1/c,4376,TRUE,top-down,63,73,mp-560196
2dm-4379,3,BaLaBr5,P2_1/m,3233,FALSE,top-down,50,,mp-754494
2dm-4380,3,Mg2H2O3,P-3m1,2673,TRUE,top-down,27,33,mp-30244
2dm-4381,3,AgAuCl4,P2/c,812,FALSE,top-down,0,86,mp-570340
2dm-4382,3,Pr4C2Cl5,Pmmm,0,FALSE,top-down,0,123,mp-570498
2dm-4384,3,Co(HO)2,P3m1,2400,TRUE,top-down,271,74,mp-625956
2dm-4385,3,MnPSe3,P-31m,450,TRUE,top-down,0,73,mp-8695
2dm-4387,3,V2CuO6,C2/m,0,FALSE,top-down,164,,mp-550086
2dm-4388,3,Al(HO)3,C2/m,4062,TRUE,top-down,70,79,mp-554883
2dm-4389,3,CeBrO,P-3m1,0,FALSE,top-down,19,38,mp-755464
2dm-4390,3,TeHO3,P1,1880,FALSE,top-down,68,,mp-625913
2dm-4392,3,Li2Cr2O7,P-1,2498,FALSE,top-down,23,19,mp-769775
2dm-4393,3,S(IN)2,P-1,1551,TRUE,top-down,447,129,mp-616514
2dm-4395,3,PrBrO,P4/nmm,4665,TRUE,top-down,0,70,mp-975666
2dm-4397,3,TiMn2O6,C2/m,1767,FALSE,top-down,82,59,mp-775831
2dm-4398,3,Mg2Sn3O8,P2/m,2526,FALSE,top-down,224,198,mvc-15812
2dm-4399,3,LiCuF4,Pc,0,FALSE,top-down,320,287,mp-753342
2dm-4400,3,AgTeO3,P2_1/m,1188,TRUE,top-down,115,203,mp-561489
2dm-4407,3,Bi2OF4,P2/c,4106,TRUE,top-down,74,132,mp-753309
2dm-4408,3,Mg(SnO2)2,Pmmn,3118,TRUE,top-down,160,33,mvc-6826
2dm-4410,3,NiPS3,P-31m,47,FALSE,top-down,64,61,mp-676040
2dm-4413,3,K2Bi3F11,P1,0,FALSE,top-down,198,,mp-675978
2dm-4414,3,Li2(FeO2)3,P31m,0,FALSE,top-down,295,,mp-762575
2dm-4415,3,BiSbO3,P-3,2805,TRUE,top-down,138,186,mp-755382
2dm-4416,3,SnSO4,P-1,3958,FALSE,top-down,40,41,mp-645740
2dm-4417,3,Ca2CoO3,P4/mmm,908,TRUE,top-down,218,5,mvc-16207
2dm-4419,3,Mn2CrO6,C2/m,740,FALSE,top-down,71,45,mp-775006
2dm-4420,3,Co(IO3)2,P1,2585,FALSE,top-down,101,169,mp-774228
2dm-4421,3,Mn2CoO6,C2/m,1527,FALSE,top-down,21,,mp-761501
2dm-4422,3,V2NiSe4,P-3m1,0,FALSE,top-down,120,77,mp-569662
2dm-4423,3,Nb2SiTe4,Pm,0,FALSE,top-down,302,113,mp-690578
2dm-4426,3,LiCu3F10,Pc,0,FALSE,top-down,0,,mp-760825
2dm-4427,3,Sr2CoO3,P4/mmm,849,TRUE,top-down,246,116,mp-644424
2dm-4428,3,V3H5O8,P1,1483,FALSE,top-down,108,,mp-626221
2dm-4430,3,Ca(SnN)2,P-4m2,0,FALSE,top-down,280,40,mvc-13410
2dm-4431,3,Zr2HBr2,P2_1/m,0,FALSE,top-down,24,41,mp-642803
2dm-4433,3,Cu(IO3)2,P2_1/m,426,FALSE,top-down,20,68,mp-556582
2dm-4434,3,CuO2F,Pmn2_1,0,FALSE,top-down,0,,mp-997044
2dm-4435,3,TlBrO3,P3m1,3399,FALSE,top-down,180,,mp-29798
2dm-4437,3,Sc(IO3)3,P-3,3982,FALSE,top-down,0,122,mp-30002
2dm-4438,3,ZnSnO2,C2/m,2442,FALSE,top-down,109,58,mvc-14586
2dm-4439,3,EuIO,P4/nmm,0,FALSE,top-down,0,51,mp-600622
2dm-4441,3,Ba2Ni3O8,P4/mmm,0,FALSE,top-down,346,20,mvc-13721
2dm-4443,3,Ba2Mn3O7,Pmm2,0,FALSE,top-down,280,6,mvc-1378
2dm-4445,3,AgO2F,P222_1,1092,FALSE,top-down,0,88,mp-997028
2dm-4447,3,AgClO2,P2_1/m,13,FALSE,top-down,0,59,mp-997013
2dm-4450,3,Ti(FeSe2)2,P-1,0,FALSE,top-down,119,65,mp-675929
2dm-4451,3,Zn(SbO2)4,P1,1878,FALSE,top-down,135,98,mvc-2876
2dm-4452,3,SnSO4,Pmn2_1,4189,FALSE,top-down,66,165,mp-542967
2dm-4455,3,TlPd2Se3,P-3m1,956,FALSE,top-down,0,126,mp-7038
2dm-4456,3,TmBrO,P4/nmm,4545,TRUE,top-down,0,47,mp-754969
2dm-4458,3,MgCl2O,P2_1/c,2571,TRUE,top-down,90,44,mp-754645
2dm-4459,3,MgSiO3,P2_1/c,3677,TRUE,top-down,128,,mp-554137
2dm-4460,3,Cr(CoO3)2,C2/m,0,FALSE,top-down,189,21,mp-765852
2dm-4461,3,Bi2Te2S,P4/mmm,573,FALSE,top-down,281,114,mp-632485
2dm-4462,3,CaSnS3,Pmmm,102,FALSE,top-down,305,144,mp-866917
2dm-4464,3,Co2C2O7,C2,715,FALSE,top-down,104,24,mp-763630
2dm-4465,3,DyCoSi2,P4/nmm,0,FALSE,top-down,424,,mp-8742
2dm-4467,3,ZnSnO2,P-1,0,FALSE,top-down,293,,mvc-240
2dm-4468,3,Si2H2O5,P2,5621,FALSE,top-down,45,27,mp-626037
2dm-4471,3,Li2Cu2F5,P2_1/m,101,FALSE,top-down,60,,mp-762270
2dm-4473,3,Mn(IO3)2,P2_1,2759,FALSE,top-down,76,114,mp-771591
2dm-4474,3,LuBrO,P4/nmm,4485,TRUE,top-down,0,46,mp-973981
2dm-4475,3,Sb4I2O5,P2_1/c,2394,FALSE,top-down,26,118,mp-772282
2dm-4476,3,AuBrO2,P222_1,975,FALSE,top-down,0,64,mp-997033
2dm-4477,3,InSiTe3,P3,0,FALSE,top-down,355,194,mp-574250
2dm-4480,3,CuGe2P3,Pm,0,FALSE,top-down,120,16,mp-673663
2dm-4482,3,CrHO2,P2_1/c,2355,FALSE,top-down,140,,mp-691133
2dm-4483,3,Ca2Bi10O17,P1,1962,FALSE,top-down,73,62,mp-677291
2dm-4484,3,BaH4O3,P2_1/m,3613,FALSE,top-down,89,,mp-626726
2dm-4493,3,Ca3(HO3)2,C2/m,1776,FALSE,top-down,183,115,mp-675266
2dm-4495,3,VCl2O,Pmma,1646,FALSE,top-down,85,60,mp-690526
2dm-4497,3,Na2FeO2,P2/c,1273,TRUE,top-down,95,,mp-777915
2dm-4498,3,InPbCl3,Pmma,2786,TRUE,top-down,43,139,mp-998512
2dm-4503,3,Bi2TeSe2,P-3m1,1135,FALSE,top-down,39,69,mp-31406
2dm-4504,3,SrTcN3,P222_1,0,FALSE,top-down,566,,mp-989586
2dm-4505,3,V3(HO2)4,C2/m,0,FALSE,top-down,282,73,mp-625855
2dm-4507,3,AsAuO3,P2/c,1123,TRUE,top-down,123,83,mp-755240
2dm-4508,3,AlSiTe3,P-31m,1327,FALSE,top-down,0,80,mp-31220
2dm-4509,3,Fe(CoO3)2,C2/m,0,FALSE,top-down,109,61,mp-761530
2dm-4512,3,Ge2Sb2Te5,P-3m1,266,FALSE,top-down,590,,mp-3534
2dm-4517,3,Cu2WS4,P-42m,1594,FALSE,top-down,6,74,mp-8976
2dm-4518,3,CaSb2O5,Amm2,0,FALSE,top-down,362,95,mvc-8223
2dm-4520,3,Si(HgO2)2,C222,2598,FALSE,top-down,141,283,mp-779704
2dm-4522,3,Tl2Te2O5,P2_1/c,3130,TRUE,top-down,0,62,mp-29690
2dm-4523,3,Ca3SiBr2,Pmmm,799,FALSE,top-down,115,179,mp-568050
2dm-4524,3,UCO5,Pmm2,2229,FALSE,top-down,17,75,mp-555173
2dm-4525,3,Zr(MoO4)2,P-3m1,3202,FALSE,top-down,20,81,mp-510456
2dm-4527,3,TlFeS2,C2/m,0,FALSE,top-down,102,112,mp-3849
2dm-4529,3,CaCr4O9,P4/n,807,FALSE,top-down,329,168,mvc-10513
2dm-4532,3,CoBiO3,P4mm,0,FALSE,top-down,473,552,mp-557739
2dm-4537,3,VBr2O,Pmmm,408,TRUE,top-down,13,64,mp-32450
2dm-4538,3,Sr(ClO2)2,P4/nbm,2819,FALSE,top-down,165,57,mp-555474
2dm-4539,3,Mg(ReO4)2,P-3,4040,FALSE,top-down,0,64,mp-754311
2dm-4542,3,CuO2F,P222_1,841,FALSE,top-down,0,62,mp-997035
2dm-4543,3,Er2Te5O13,P-1,3065,FALSE,top-down,14,,mp-559304
2dm-4545,3,FeTeBr7,P1,1043,FALSE,top-down,0,57,mp-540998
2dm-4546,3,Tl4SnS3,P42_12,1017,TRUE,top-down,50,100,mp-9622
2dm-4547,3,ZnSb4O9,P4/n,0,FALSE,top-down,449,397,mvc-10219
2dm-4548,3,MgGeO3,Pmma,1774,FALSE,top-down,507,447,mp-3047
2dm-4549,3,Ca(SbO2)4,Pm,1810,FALSE,top-down,225,85,mvc-10699
2dm-4550,3,MgBi4O9,P2/c,1428,FALSE,top-down,152,181,mvc-10452
2dm-4551,3,Li3MnP2,P-4m2,0,FALSE,top-down,456,343,mp-676295
2dm-4554,3,BaH2O3,Pmc2_1,3046,FALSE,top-down,20,-39,mp-642653
2dm-4555,3,SbP2O7,P-1,11,FALSE,top-down,145,,mvc-5328
2dm-4556,3,Ni(HO)2,P-3m1,2217,TRUE,top-down,15,63,mp-32403
2dm-4558,3,HfNCl,P-3m1,3463,FALSE,top-down,0,34,mp-541911
2dm-4559,3,TiNiO3,P-3,2061,FALSE,top-down,493,605,mp-556251
2dm-4564,3,ScBrO,Pmmn,3322,FALSE,top-down,0,38,mp-546279
2dm-4565,3,Gd2CF2,P-3m1,698,FALSE,top-down,0,114,mp-8301
2dm-4568,3,V2CdO6,C2/m,2706,FALSE,top-down,206,,mp-561909
2dm-4569,3,Nb3IrS8,C2,0,FALSE,top-down,28,89,mp-675367
2dm-4570,3,Mo2HO6,P1,0,FALSE,top-down,93,,mp-626138
2dm-4571,3,NaAsO2,P2_1/c,4276,FALSE,top-down,1,39,mp-3468
2dm-4572,3,MgCr4O9,P4/n,816,FALSE,top-down,315,,mvc-10451
2dm-4577,3,LiFeO2,P3m1,905,TRUE,top-down,391,415,mp-774101
2dm-4579,3,Fe(CO3)2,P-3,0,FALSE,top-down,59,36,mp-769642
2dm-4580,3,LiMnF4,P2_1/c,1817,FALSE,top-down,87,80,mp-764975
2dm-4581,3,V2Cu2O7,P2/c,0,FALSE,top-down,212,227,mp-705670
2dm-4582,3,CaLaI5,Pmma,2124,TRUE,top-down,77,86,mp-755779
2dm-4583,3,BeCrO4,Pc,2515,TRUE,top-down,78,72,mp-772665
2dm-4584,3,La2PI2,P-3m1,0,FALSE,top-down,0,54,mp-571647
2dm-4585,3,Mn(CO3)2,P-3,1329,FALSE,top-down,67,,mp-768036
2dm-4587,3,Zn(InS2)2,P3m1,0,FALSE,top-down,76,,mp-560262
2dm-4589,3,SiH2O,Cm,0,FALSE,top-down,657,,mp-675098
2dm-4590,3,CuTeO4,P2/m,0,FALSE,top-down,25,125,mp-755455
2dm-4592,3,U(HO2)2,P2_1/c,1968,TRUE,top-down,125,56,mp-626169
2dm-4595,3,CoPS3,P-31m,0,FALSE,top-down,92,67,mp-676437
2dm-4599,3,MgSnO2,P1,1673,FALSE,top-down,190,,mvc-4767
2dm-4602,3,Cr(CoO3)2,P-31m,0,FALSE,top-down,270,60,mp-775117
2dm-4604,3,YWF5,Pmmm,363,FALSE,top-down,790,580,mvc-3451
2dm-4606,3,Nb2TeO8,P2/c,706,FALSE,top-down,170,32,mvc-20
2dm-4608,3,ZrNCl,P-3m1,2728,TRUE,top-down,0,34,mp-568592
2dm-4609,3,HfBrN,Pmmn,2164,TRUE,top-down,0,41,mp-568346
2dm-4610,3,DyBC,Pmma,0,FALSE,top-down,445,13,mp-9936
2dm-4612,3,HoBrO,P-3m1,4244,TRUE,top-down,0,37,mp-755565
2dm-4613,3,Cd3Se3O10,P2_1,3186,FALSE,top-down,66,138,mp-542117
2dm-4614,3,SrCO3,P2/m,1071,TRUE,top-down,519,612,mp-33746
2dm-4615,3,GaPS4,P2_1/c,2293,TRUE,top-down,0,74,mp-30979
2dm-4617,3,BSbO3,P-1,4283,FALSE,top-down,63,,mp-753806
2dm-4619,3,YNiF5,Pmmm,0,FALSE,top-down,682,557,mvc-3478
2dm-4620,3,LiAgF4,P2/m,679,FALSE,top-down,278,,mp-753209
2dm-4621,3,PPdSe,P2/c,1037,FALSE,top-down,0,82,mp-3123
2dm-4624,3,Ti(BiO3)2,P4mm,0,FALSE,top-down,490,291,mvc-14949
2dm-4628,3,MgV2O6,C2/m,2861,FALSE,top-down,339,447,mp-504510
2dm-4630,3,UTeN,P4/nmm,0,FALSE,top-down,0,76,mp-3402
2dm-4631,3,NdTe2Se,P4/nmm,0,FALSE,top-down,0,51,mp-4437
2dm-4633,3,CaCoO3,P4mm,0,FALSE,top-down,539,440,mvc-14243
2dm-4634,3,TmClO,Pmmn,5350,TRUE,top-down,38,40,mp-754113
2dm-4635,3,AgClO2,P2_1/m,186,FALSE,top-down,0,54,mp-997017
2dm-4636,3,Sn3(HO2)2,P-4,2878,FALSE,top-down,54,,mp-625541
2dm-4642,3,MgMn4O9,P4/n,158,FALSE,top-down,408,128,mvc-10566
2dm-4644,3,VH2O3,P2/c,1598,FALSE,top-down,87,114,mp-32449
2dm-4645,3,Ca2Bi10O17,Cm,1984,FALSE,top-down,81,38,mp-766275
2dm-4647,3,H2PbO2,Pmn2_1,3054,FALSE,top-down,145,83,mp-690727
2dm-4649,3,LiMnF4,Pmma,0,FALSE,top-down,159,123,mp-763006
2dm-4654,3,Li2H2Pd,P4/mmm,0,FALSE,top-down,51,109,mp-644389
2dm-4656,3,BaY3Br11,Pmma,3145,FALSE,top-down,124,66,mp-753942
2dm-4657,3,Ca(TiS2)8,P-3m1,0,FALSE,top-down,0,40,mvc-16026
2dm-4658,3,Ca(HO)2,P3m1,3913,TRUE,top-down,194,47,mp-626643
2dm-4659,3,Tl(MoO3)3,P2/m,555,TRUE,top-down,58,73,mp-558068
2dm-4661,3,V4ZnO10,Pmm2,933,FALSE,top-down,171,,mvc-16056
2dm-4663,3,LiAsO3,P-31m,3696,FALSE,top-down,11,110,mp-9657
2dm-4664,3,Th(TeI)2,C2/m,1458,FALSE,top-down,0,95,mp-542180
2dm-4665,3,Na(SnAs)2,P-3m1,0,FALSE,top-down,110,,mp-9378
2dm-4666,3,Sr(AlCl4)2,P2/c,5565,TRUE,top-down,11,54,mp-628726
2dm-4667,3,MgCr2O5,Pmmn,0,FALSE,top-down,499,,mvc-11394
2dm-4668,3,HfGeTe4,Pmn2_1,724,FALSE,top-down,0,93,mp-567817
2dm-4671,3,Si(PbS2)2,P2_1/c,2097,TRUE,top-down,0,,mp-504564
2dm-4676,3,Se2Cl2O5,P4/mmm,0,FALSE,top-down,529,,mvc-15968
2dm-4679,3,LiMnF3,P-31m,3910,FALSE,top-down,92,47,mp-763101
2dm-4680,3,Cu3OF5,P2_1,0,FALSE,top-down,58,76,mp-755255
2dm-4683,3,LiCuO2,P2/m,637,FALSE,top-down,73,161,mp-996987
2dm-4684,3,K(SbSe2)2,P-1,1365,FALSE,top-down,53,113,mp-9797
2dm-4686,3,ZnCo2S5,Pmmn,0,FALSE,top-down,319,,mvc-12859
2dm-4687,3,VOF,Pmmn,1633,FALSE,top-down,30,62,mp-764309
2dm-4688,3,NbBi7O13,P1,0,FALSE,top-down,242,137,mp-676325
2dm-4689,3,YTiF5,Pmmm,0,FALSE,top-down,745,499,mvc-15370
2dm-4691,3,Li2Nb4O11,C2/m,2538,FALSE,top-down,68,38,mp-756168
2dm-4692,3,Ag(TeMo)6,C2/m,0,FALSE,top-down,0,,mp-29607
2dm-4693,3,FeCo3O8,P-3m1,0,FALSE,top-down,82,56,mp-765922
2dm-4694,3,MgMo2O5,Pmmn,0,FALSE,top-down,680,413,mvc-8358
2dm-4696,3,Sb2TeSe2,P3m1,706,FALSE,top-down,341,78,mp-8612
2dm-4699,3,CdPS3,P-31m,2151,FALSE,top-down,2,66,mp-5328
2dm-4701,3,SbBrO,P4/nmm,1719,FALSE,top-down,31,52,mp-989189
2dm-4703,3,Hg(BiS2)2,C2/m,2103,FALSE,top-down,48,,mp-554921
2dm-4707,3,VOF3,P-1,1670,FALSE,top-down,64,,mp-777080
2dm-4709,3,Mg(AgO2)2,Pmma,0,FALSE,top-down,423,373,mvc-6082
2dm-4710,3,Nb2WO8,P2/c,2183,FALSE,top-down,200,30,mvc-486
2dm-4711,3,LiWCl6,P3,74,FALSE,top-down,17,75,mp-570512
2dm-4718,3,Ba2Co3O8,P4/mmm,0,FALSE,top-down,275,,mvc-1112
2dm-4719,3,YClO,P-3m1,4946,FALSE,top-down,0,33,mp-552120
2dm-4720,3,LiFeAs,P4/nmm,0,FALSE,top-down,105,149,mp-917215
2dm-4721,3,TiOF,Pmmn,0,FALSE,top-down,71,47,mp-753059
2dm-4723,3,HfTeSe4,P2/m,1100,TRUE,top-down,16,94,mp-989651
2dm-4724,3,AlHO2,Pmn2_1,3813,TRUE,top-down,45,86,mp-625054
2dm-4726,3,NbIrS4,P2/m,0,FALSE,top-down,103,89,mp-33670
2dm-4727,3,KNO3,Pmc2_1,3336,FALSE,top-down,67,77,mp-672644
2dm-4730,3,CaTi2O5,Pmmn,2904,FALSE,top-down,268,,mvc-12368
2dm-4732,3,PbBrCl,P4/nmm,2367,FALSE,top-down,159,283,mp-995147
2dm-4733,3,Lu2CCl2,P-3m1,1034,FALSE,top-down,0,41,mp-573376
2dm-4734,3,NbBr2O,Pmm2,835,FALSE,top-down,0,62,mp-550070
2dm-4735,3,CuHO2,Pmn2_1,742,FALSE,top-down,23,61,mp-996956
2dm-4738,3,LiFeF4,P-42m,4110,FALSE,top-down,145,156,mp-776710
2dm-4740,3,Ca(Bi2O3)2,Cm,0,FALSE,top-down,149,,mp-675592
2dm-4741,3,ScPS4,P-1,1903,FALSE,top-down,0,65,mp-6999
2dm-4742,3,MoP4O13,P1,1348,FALSE,top-down,77,45,mp-697734
2dm-4744,3,Ge4Te7As2,P-3m1,422,FALSE,top-down,19,33,mp-568730
2dm-4747,3,MgW2O5,Amm2,520,FALSE,top-down,558,111,mvc-8374
2dm-4748,3,ErCoSi2,P4/nmm,0,FALSE,top-down,390,,mp-3128
2dm-4749,3,YBrO,P-3m1,4309,FALSE,top-down,0,36,mp-754031
2dm-4750,3,AgNO3,P-6,2321,FALSE,top-down,17,136,mp-552185
2dm-4751,3,AlSbO3,P31m,1645,FALSE,top-down,433,88,mvc-3506
2dm-4754,3,NbOF2,Pmmm,0,FALSE,top-down,177,71,mp-752474
2dm-4756,3,TiNbS4,P2/m,0,FALSE,top-down,23,93,mp-34289
2dm-4757,3,Fe(CoO3)2,P-31m,252,FALSE,top-down,109,57,mp-765838
2dm-4758,3,NaSbO2,Pca2_1,3408,FALSE,top-down,0,10,mp-850814
2dm-4759,3,Mn2FeO6,P-31m,186,FALSE,top-down,96,56,mp-767120
2dm-4760,3,LiMnF5,P2_1,2372,FALSE,top-down,44,43,mp-764980
2dm-4761,3,Sr(SnAs)2,P-3m1,935,FALSE,top-down,0,115,mp-9379
2dm-4765,3,Mo(WO4)2,P-1,1926,TRUE,top-down,154,56,mvc-662
2dm-4768,3,Hf2Al4C5,P-3m1,0,FALSE,top-down,130,,mp-568991
2dm-4769,3,Zn(SbO2)2,Pmc2_1,865,FALSE,top-down,309,74,mvc-5544
2dm-4770,3,V2MoO8,Cmm2,1747,FALSE,top-down,59,,mp-561475
2dm-4771,3,BaMn4O8,P-31m,0,FALSE,top-down,312,29,mvc-1040
2dm-4772,3,Sr3Nb4O13,P4/mmm,996,FALSE,top-down,101,,mp-756435
2dm-4773,3,PbClF,P4/nmm,2902,TRUE,top-down,323,198,mp-613652
2dm-4775,3,AlSnF5,Pmmm,5,FALSE,top-down,551,589,mvc-13902
2dm-4776,3,InGeCl3,Cm,2740,TRUE,top-down,29,106,mp-998233
2dm-4777,3,Fe3(O2F)2,Pmmm,0,FALSE,top-down,139,,mp-780013
2dm-4779,3,PrTe2Se,P4/nmm,0,FALSE,top-down,0,52,mp-30125
2dm-4782,3,ZnGeO3,P-31m,2747,FALSE,top-down,143,191,mp-8285
2dm-4783,3,P2WO8,P2_1/m,2529,TRUE,top-down,0,,mp-687234
2dm-4784,3,Mg3(HO3)2,C2/m,2457,FALSE,top-down,221,52,mp-37315
2dm-4785,3,P4WO13,P1,2168,FALSE,top-down,56,,mp-761353
2dm-4786,3,Zn3(InS3)2,P3m1,0,FALSE,top-down,98,,mp-637614
2dm-4787,3,GeWO4,P2/c,2504,FALSE,top-down,190,52,mp-770578
2dm-4788,3,P2Pd3S8,P-3m1,1779,FALSE,top-down,0,82,mp-3006
2dm-4789,3,AlBiO3,P2_1/c,3289,FALSE,top-down,183,151,mp-775763
2dm-4790,3,GdBrO,P4/nmm,2965,TRUE,top-down,0,51,mp-29797
2dm-4791,3,Mg2Te3O8,C2,3433,TRUE,top-down,98,203,mp-769077
2dm-4792,3,Sr2Cu2O3,Cmmm,0,FALSE,top-down,637,,mp-8806
2dm-4795,3,B2(CN2)3,P321,2622,TRUE,top-down,176,,mp-989472
2dm-4796,3,SmBrO,P4/nmm,4691,TRUE,top-down,0,56,mp-29327
2dm-4797,3,AuO2F,P222_1,1332,FALSE,top-down,0,77,mp-997027
2dm-4798,3,Ca3Pb3I14,Pm,0,FALSE,top-down,,,mp-771827
2dm-4799,3,MnOF,Pmmn,0,FALSE,top-down,98,83,mp-764258
2dm-4800,3,Zn(AsO2)2,P2_1,3575,FALSE,top-down,9,42,mp-29509
2dm-4803,3,Hg3(BO3)2,P321,3406,FALSE,top-down,36,209,mp-4710
2dm-4804,3,BaTi4O8,P-31m,0,FALSE,top-down,212,15,mvc-610
2dm-4806,3,RbV4O10,Cmmm,0,FALSE,top-down,45,61,mp-764947
2dm-4808,3,PrIO,P4/nmm,3795,FALSE,top-down,0,51,mp-29254
2dm-4809,3,AgClO2,Cmme,1230,TRUE,top-down,344,49,mp-552169
2dm-4811,3,LuIO,P4/nmm,3304,FALSE,top-down,0,46,mp-973585
2dm-4815,3,Ni(PS3)2,P312,457,FALSE,top-down,94,69,mp-769218
2dm-4816,3,Bi14Te13S8,P-3,872,FALSE,top-down,17,60,mp-557619
2dm-4818,3,FeHO2,P3m1,1928,FALSE,top-down,160,141,mp-774147
2dm-4819,3,Bi2Te2Se,P-3m1,883,FALSE,top-down,0,69,mp-29666
2dm-4820,3,YbBrO,P4/nmm,0,FALSE,top-down,220,92,mp-601693
2dm-4824,3,LiSnCl3,P3,4401,TRUE,top-down,93,231,mp-998591
2dm-4826,3,Fe(Si2O3)2,P1,0,FALSE,top-down,792,280,mp-744274
2dm-4828,3,W(OF)2,Amm2,1726,FALSE,top-down,0,73,mp-764365
2dm-4831,3,LiVF3,Pmma,2106,FALSE,top-down,128,107,mp-765845
2dm-4832,3,YMnF5,Pmmm,384,FALSE,top-down,635,597,mvc-3272
2dm-4833,3,CeBrO,P4/nmm,0,FALSE,top-down,0,63,mp-754112
2dm-4836,3,Zn2Te3O8,C2,3344,TRUE,top-down,81,,mp-3502
2dm-4838,3,TlInS2,P2/m,0,FALSE,top-down,657,,mp-690644
2dm-4840,3,Ba2Co3O7,Pmmm,0,FALSE,top-down,270,18,mvc-1355
2dm-4841,3,GdSI,Pmmn,1588,FALSE,top-down,0,53,mp-556135
2dm-4842,3,As3HO6,P2_1,3828,FALSE,top-down,0,,mp-626378
2dm-4845,3,Ta2TeO8,P2/c,96,FALSE,top-down,252,33,mvc-2546
2dm-4846,3,YBrO,P4/nmm,4617,TRUE,top-down,4,49,mp-768906
2dm-4848,3,Ti3H2O7,Pm,2507,FALSE,top-down,129,85,mp-626558
2dm-4849,3,Bi2SeO5,Aem2,3014,FALSE,top-down,0,46,mp-29839
2dm-4850,3,Hg3Se4O5,P-1,2247,FALSE,top-down,0,63,mp-558456
2dm-4851,3,Te2SO7,Pmn2_1,3246,FALSE,top-down,36,104,mp-4906
2dm-4854,3,CdCu2O3,Pmmn,0,FALSE,top-down,262,,mp-754978
2dm-4857,3,NbFeTe2,Pmna,0,FALSE,top-down,25,82,mp-616481
2dm-4859,3,CuTe2Cl,P222_1,778,FALSE,top-down,0,125,mp-30971
2dm-4863,3,NiTeO4,P2/m,1514,TRUE,top-down,50,66,mp-774160
2dm-4864,3,V2H3O5,Cm,1036,FALSE,top-down,118,158,mp-625405
2dm-4865,3,YbSi2Ni,P4/nmm,0,FALSE,top-down,409,482,mp-972406
2dm-4867,3,Sn(PO3)2,Pc,4825,FALSE,top-down,32,17,mp-767076
2dm-4868,3,Ba(FeO2)4,P-31m,0,FALSE,top-down,227,27,mvc-10874
